ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
713;0,2097;-0,0483;10748,1010;403,9609;403,9304;default broker;19001,3800;0,0000;0,0000;-714,1555;714,1555;-0,0000;VidyutVanika;-6659,6858;-1,1368;-1,1368;250,3003;-250,3003;-0,0305;TUC_TAC22;-1593,5931;-565,9801;0,0000;59,8942;-59,8852;-0,0000
714;0,2274;-0,0508;-9017,1742;2131,5542;0,0000;default broker;19953,4570;0,0000;0,0000;4716,7631;4620,0652;-0,0000;VidyutVanika;-28485,5328;960,0000;116,0100;-6733,6457;-6733,6457;26,3908;TUC_TAC22;-485,0984;8901,1642;8901,1642;-114,6716;-114,6716;2061,4646
715;0,2077;-0,0496;-6259,0760;1339,1175;0,0000;default broker;21403,5214;0,0000;0,0000;4579,2431;4499,6441;-0,0000;VidyutVanika;-24522,1390;960,0000;0,0000;-5246,4654;-5246,4654;-0,0000;TUC_TAC22;-3140,4584;8151,2120;6259,0760;-671,8952;-671,8952;1315,8402
716;0,1641;-0,0487;5129,6078;223,3586;218,6663;default broker;22351,9145;0,0000;0,0000;-973,2696;973,2696;-0,0000;VidyutVanika;-11063,7265;-121,7645;-121,7645;481,7480;-481,7480;-4,6922;TUC_TAC22;-6158,5802;-763,6801;0,0000;268,1631;-256,8962;-0,0000
717;0,2233;-0,0504;-9722,4722;2265,3525;320,4407;default broker;22093,9363;0,0000;0,0000;5147,9246;5113,6255;-0,0000;VidyutVanika;-26956,8450;1040,0000;1040,0000;-6280,9906;-6280,9906;236,2582;TUC_TAC22;-4859,5635;7256,4232;7256,4232;-1132,2865;-1132,2865;1693,5602
718;0,1820;-0,0444;3064,9380;126,8245;85,8961;default broker;21797,4799;0,0000;0,0000;-901,9609;901,9609;-0,0000;VidyutVanika;-11727,0286;-1040,0000;-1040,0000;485,2543;-485,2543;-40,9284;TUC_TAC22;-7005,5133;-2493,1235;0,0000;289,8821;-102,7826;-0,0000
719;0,1386;-0,0356;-9013,7358;1330,6496;422,1051;default broker;21547,1280;0,0000;0,0000;3180,8873;3180,8873;-0,0000;VidyutVanika;-23898,8656;1040,0000;0,0000;-3528,0617;-3528,0617;-0,0000;TUC_TAC22;-6661,9983;6032,6001;6032,6001;-983,4752;-983,4752;908,5445
720;0,1959;-0,0393;-8678,5369;1775,7102;0,0000;default broker;20434,5507;0,0000;0,0000;4181,1011;4156,2197;-0,0000;VidyutVanika;-23081,4377;1040,0000;1040,0000;-4722,6790;-4722,6790;210,1708;TUC_TAC22;-6031,6499;5080,3363;5080,3363;-1234,1322;-1234,1322;1047,1975
721;0,1322;-0,0359;-17659,6258;2647,0205;1977,3429;default broker;18641,3375;0,0000;0,0000;2794,1703;2794,1703;-0,0000;VidyutVanika;-30129,4465;1040,0000;0,0000;-4516,1354;-4516,1354;-0,0000;TUC_TAC22;-6171,5168;4097,0484;4097,0484;-925,0554;-925,0554;669,6776
722;0,1228;-0,0428;-10882,0105;1455,1848;1010,3599;default broker;17866,4913;0,0000;0,0000;2389,1767;2389,1767;-0,0000;VidyutVanika;-23875,5216;960,0000;0,0000;-3192,7276;-3192,7276;-0,0000;TUC_TAC22;-4872,9801;3144,4966;3144,4966;-651,6338;-651,6338;444,8249
723;0,1232;-0,0392;-7660,2757;1002,4563;676,1982;default broker;16775,9136;0,0000;0,0000;2195,3676;2195,3676;-0,0000;VidyutVanika;-19586,2668;974,8143;0,0000;-2563,1424;-2563,1424;-0,0000;TUC_TAC22;-4849,9225;2396,7041;2396,7041;-634,6815;-634,6815;326,2581
724;0,1303;-0,0395;9832,2302;291,7796;271,6684;default broker;16001,8652;0,0000;0,0000;-474,8687;474,8687;-0,0000;VidyutVanika;-4612,0082;-966,4175;-966,4175;136,8652;-136,8652;-20,1112;TUC_TAC22;-1557,6268;-6354,2127;0,0000;46,2239;-39,8518;-0,0000
725;0,1469;-0,0499;6170,5766;269,7390;263,3556;default broker;15142,4830;0,0000;0,0000;-661,9346;661,9346;-0,0000;VidyutVanika;-7064,2830;-169,2662;-169,2662;308,8063;-308,8063;-6,3834;TUC_TAC22;-1907,6235;-5375,0317;0,0000;83,3894;-79,4425;-0,0000
726;0,1567;-0,0496;4771,2688;214,1213;211,5622;default broker;12686,8973;0,0000;0,0000;-569,3527;569,3527;-0,0000;VidyutVanika;-7392,6381;-63,7083;-63,7083;331,7611;-331,7611;-2,5591;TUC_TAC22;-522,9904;-5940,8716;0,0000;23,4704;-22,9093;-0,0000
727;0,2476;-0,0611;18077,6942;777,5960;776,0033;default broker;10273,0762;0,0000;0,0000;-441,8873;440,0771;-0,0000;VidyutVanika;6181,8602;-63,7083;-63,7083;-265,9072;265,9072;-1,5927;TUC_TAC22;1622,7577;-4485,0972;0,0000;-69,8015;69,5155;-0,0000
728;0,1340;-0,0486;28924,5893;570,0278;-0,0000;default broker;8674,6517;0,0000;0,0000;-170,9546;171,7416;-0,0000;VidyutVanika;20145,1607;-144,6083;-144,6083;-397,0083;397,0083;1,3120;TUC_TAC22;104,7770;-5393,8696;0,0000;-2,0649;2,0744;-0,0000
729;0,2299;-0,0573;22880,2487;786,6838;-0,0000;default broker;8108,3199;0,0000;0,0000;-278,7856;278,1837;-0,0000;VidyutVanika;11234,9933;-73,3609;-73,3609;-386,2890;386,2890;-0,8492;TUC_TAC22;3536,9355;-4973,9170;0,0000;-121,6093;121,3467;-0,0000
730;0,2368;-0,0508;14666,2239;529,2127;527,8422;default broker;8468,3748;0,0000;0,0000;-305,5709;303,9882;-0,0000;VidyutVanika;9293,9568;-63,8030;-63,8030;-335,3611;335,3611;-1,3706;TUC_TAC22;-3096,1077;-4233,3816;0,0000;111,7193;-111,1406;-0,0000
731;0,1368;-0,0494;33973,6905;522,5077;-0,0000;default broker;8828,0675;0,0000;0,0000;-135,7737;-11,9607;-0,0000;VidyutVanika;29971,1929;-63,8030;-63,8030;-460,9502;-127,8435;-0,3643;TUC_TAC22;-4825,5699;-3102,8841;-3065,5360;74,2162;6,5379;47,2116
732;0,1343;-0,0488;44189,1704;204,9426;82,5268;default broker;9607,3233;0,0000;0,0000;-44,5573;40,6088;-0,0000;VidyutVanika;34340,3349;-63,8030;-63,8030;-159,2652;-117,5954;336,2952;TUC_TAC22;241,5122;-2786,5393;-2786,5393;-1,1201;-1,9193;436,2223
733;0,2020;-0,0558;47895,4634;376,3557;84,8759;default broker;11824,0287;0,0000;0,0000;-92,9115;25,9996;-0,0000;VidyutVanika;35717,7582;-63,8030;-63,8030;-280,6650;-206,5636;379,8717;TUC_TAC22;353,6766;-454,8912;-454,8912;-2,7791;-2,2736;395,3271
734;0,1414;-0,0496;32246,4874;560,7593;10,8682;default broker;14094,7682;0,0000;0,0000;-245,1049;-5,7976;-0,0000;VidyutVanika;25066,1169;-71,4491;-71,4491;-435,8942;-39,0363;19,8906;TUC_TAC22;-6914,3978;-440,7912;-440,7912;120,2398;2,8441;25,1886
735;0,1541;-0,0503;12167,4564;463,4667;461,8062;default broker;16113,9858;0,0000;0,0000;-613,7927;609,3945;-0,0000;VidyutVanika;3658,0158;-63,8977;-63,8977;-139,3363;139,3363;-1,6605;TUC_TAC22;-7604,5452;-440,7912;0,0000;289,6623;-287,5867;-0,0000
736;0,2226;-0,0517;2657,1375;130,2251;127,2592;default broker;18032,7218;0,0000;0,0000;-883,7752;883,7752;-0,0000;VidyutVanika;-9214,5555;-63,8977;-63,8977;451,6010;-451,6010;-2,9659;TUC_TAC22;-6161,0289;-440,7912;0,0000;301,9491;-288,1952;-0,0000
737;0,2756;-0,0572;19880,6879;742,1426;-0,0000;default broker;19484,1788;0,0000;0,0000;-727,3410;727,3410;-0,0000;VidyutVanika;-2686,8969;-63,8977;-63,8977;100,3014;-100,3014;-1,1190;TUC_TAC22;3083,4059;-440,7912;0,0000;-115,1030;115,1030;-0,0000
738;0,2656;-0,0579;-4247,6605;1146,4038;0,0000;default broker;20206,3060;0,0000;0,0000;5453,4930;5037,8201;-0,0000;VidyutVanika;-7607,2905;1120,0000;0,0000;-2053,1365;-2053,1365;-0,0000;TUC_TAC22;-16846,6760;12533,7960;4247,6605;-4546,7603;-4546,7603;1059,0233
739;0,4823;-0,1013;1166,4102;116,7683;110,3106;default broker;21772,5046;0,0000;0,0000;-2179,6266;2179,6266;-0,0000;VidyutVanika;-4307,9962;-65,2241;-65,2241;431,2698;-431,2698;-6,4577;TUC_TAC22;-16298,0982;-374,7285;0,0000;1631,5885;-1451,1233;-0,0000
740;0,2990;-0,0699;-11315,8391;3511,0594;480,7432;default broker;22566,4081;0,0000;0,0000;7001,8669;6963,4663;-0,0000;VidyutVanika;-10846,5732;1120,0000;1120,0000;-3365,4564;-3365,4564;339,6752;TUC_TAC22;-23035,6740;8596,3579;8596,3579;-7147,4699;-7147,4699;2671,3852
741;0,3395;-0,0747;-15649,5478;5558,2758;2194,0164;default broker;22006,3505;0,0000;0,0000;7816,0319;7790,2470;-0,0000;VidyutVanika;-9990,3311;1120,0000;1120,0000;-3548,2824;-3548,2824;395,7287;TUC_TAC22;-27665,5672;8185,9968;8185,9968;-9826,0253;-9826,0253;2950,1940
742;0,2002;-0,0512;-26082,7854;5901,1221;961,6859;default broker;21908,5238;0,0000;0,0000;4956,7127;4952,5844;-0,0000;VidyutVanika;-16190,1854;275,9050;275,9050;-3662,9623;-3662,9623;64,6277;TUC_TAC22;-31801,1239;8906,8130;8906,8130;-7194,8725;-7194,8725;2163,1978
743;0,2636;-0,0610;-34849,8666;10401,0639;7106,3365;default broker;21655,1328;0,0000;0,0000;6463,0497;6463,0497;-0,0000;VidyutVanika;-25040,7966;0,0000;0,0000;-7473,5128;-7473,5128;-0,0000;TUC_TAC22;-31464,2027;10197,0384;10197,0384;-9390,6007;-9390,6007;3294,7274
